
1.142800E-02	6.79569E01	4.36191E00 
1.198500E-02	6.68240E01	2.53651E00 
1.254300E-02	7.14600E01	4.55187E00 
1.310000E-02	7.11723E01	1.99723E00 
1.365800E-02	6.76461E01	1.84699E00 
1.421500E-02	6.78194E01	1.73227E00 
1.477200E-02	6.75156E01	1.59031E00 
1.533000E-02	6.65388E01	1.38705E00 
1.588700E-02	6.76891E01	1.31547E00 
1.644500E-02	6.80251E01	1.28674E00 
1.700200E-02	6.43247E01	1.28132E00 
1.756000E-02	6.50318E01	1.23464E00 
1.811700E-02	6.60943E01	1.15282E00 
1.867500E-02	6.76055E01	1.08443E00 
1.923200E-02	6.38338E01	1.09233E00 
1.978900E-02	6.62936E01	1.04295E00 
2.034700E-02	6.40102E01	1.03439E00 
2.090400E-02	6.37829E01	9.59040E-01 
2.146200E-02	6.32580E01	9.50183E-01 
2.201900E-02	6.34922E01	9.52553E-01 
2.257700E-02	6.10685E01	9.37531E-01 
2.313400E-02	6.40346E01	9.34414E-01 
2.369200E-02	6.17710E01	9.09061E-01 
2.424900E-02	6.08056E01	8.78802E-01 
2.480700E-02	6.13580E01	9.03092E-01 
2.536400E-02	5.91257E01	8.51717E-01 
2.592100E-02	5.87046E01	8.43481E-01 
2.647900E-02	6.11873E01	8.49700E-01 
2.703600E-02	5.80706E01	8.01463E-01 
2.759400E-02	5.91643E01	8.08224E-01 
2.815100E-02	5.69063E01	7.96739E-01 
2.870900E-02	5.75826E01	7.77265E-01 
2.926600E-02	5.80163E01	7.91043E-01 
2.982400E-02	5.69867E01	7.69655E-01 
3.038100E-02	5.56647E01	7.37887E-01 
3.093800E-02	5.56390E01	7.32034E-01 
3.149600E-02	5.56120E01	7.83986E-01 
3.205300E-02	5.48713E01	7.04417E-01 
3.261100E-02	5.53500E01	7.02322E-01 
3.316800E-02	5.34841E01	6.91883E-01 
3.372600E-02	5.31957E01	6.82231E-01 
3.428300E-02	5.29762E01	6.83060E-01 
3.484100E-02	5.40575E01	6.83321E-01 
3.539800E-02	5.14852E01	6.64068E-01 
3.595500E-02	5.07524E01	6.73860E-01 
3.651300E-02	5.00873E01	6.49740E-01 
3.707000E-02	4.99872E01	6.44439E-01 
3.762800E-02	4.90395E01	6.35023E-01 
3.818500E-02	4.92108E01	6.32274E-01 
3.874300E-02	4.92676E01	6.29431E-01 
3.930000E-02	4.90055E01	6.15428E-01 
3.985800E-02	4.62997E01	6.12683E-01 
4.041500E-02	4.60751E01	6.03381E-01 
4.097300E-02	4.76915E01	6.08727E-01 
4.153000E-02	4.62732E01	5.93188E-01 
4.208700E-02	4.66398E01	5.80438E-01 
4.264500E-02	4.53767E01	5.76010E-01 
4.320200E-02	4.45251E01	5.64646E-01 
4.376000E-02	4.44398E01	5.71051E-01 
4.431700E-02	4.38681E01	5.69351E-01 
4.487500E-02	4.36623E01	5.48736E-01 
4.543200E-02	4.33071E01	5.49700E-01 
4.599000E-02	4.22658E01	5.49295E-01 
4.654700E-02	4.18000E01	5.44208E-01 
4.710400E-02	4.12540E01	5.38856E-01 
4.766200E-02	3.95293E01	5.26548E-01 
4.821900E-02	4.00328E01	5.20356E-01 
4.877700E-02	4.06465E01	5.24523E-01 
4.933400E-02	3.98243E01	5.15856E-01 
4.989200E-02	3.84310E01	5.08464E-01 
5.044900E-02	3.87870E01	5.06879E-01 
5.100700E-02	3.71037E01	4.89483E-01 
5.156400E-02	3.83535E01	5.01834E-01 
5.212100E-02	3.60054E01	4.96787E-01 
5.267900E-02	3.59133E01	4.89304E-01 
5.323600E-02	3.57725E01	4.92209E-01 
5.379400E-02	3.56401E01	4.89517E-01 
5.435100E-02	3.55846E01	4.78570E-01 
5.490900E-02	3.49052E01	4.83260E-01 
5.546600E-02	3.40930E01	4.76645E-01 
5.602400E-02	3.37708E01	4.83289E-01 
5.658100E-02	3.29778E01	4.70389E-01 
5.713800E-02	3.36495E01	4.61020E-01 
5.769600E-02	3.23834E01	4.64180E-01 
5.825300E-02	3.24693E01	4.67763E-01 
5.881100E-02	3.11586E01	4.51285E-01 
5.936800E-02	3.09353E01	4.51151E-01 
5.992600E-02	3.05355E01	4.55834E-01 
6.048300E-02	3.03267E01	4.48867E-01 
6.104100E-02	3.01891E01	4.44920E-01 
6.159800E-02	2.97688E01	4.45850E-01 
6.215500E-02	2.84450E01	4.37313E-01 
6.271300E-02	2.75458E01	4.38351E-01 
6.327000E-02	2.85105E01	4.38449E-01 
6.382800E-02	2.72988E01	4.28355E-01 
6.438500E-02	2.73809E01	4.36729E-01 
6.494300E-02	2.69902E01	4.27655E-01 
6.550000E-02	2.64717E01	4.23072E-01 
6.605700E-02	2.67276E01	4.16708E-01 
6.661500E-02	2.52483E01	4.24508E-01 
6.717200E-02	2.48858E01	4.16019E-01 
6.773000E-02	2.48126E01	4.17508E-01 
6.828700E-02	2.46929E01	4.13931E-01 
6.884500E-02	2.39725E01	4.01744E-01 
6.940200E-02	2.38215E01	4.05828E-01 
6.996000E-02	2.40569E01	3.99810E-01 
7.051700E-02	2.26947E01	3.95400E-01 
7.107400E-02	2.31114E01	4.00728E-01 
7.163200E-02	2.21339E01	3.93497E-01 
7.218900E-02	2.29247E01	3.87972E-01 
7.274700E-02	2.16710E01	3.93086E-01 
7.330400E-02	2.15590E01	3.90600E-01 
7.386200E-02	2.13413E01	3.97428E-01 
7.441900E-02	2.11893E01	4.00294E-01 
7.497700E-02	2.03837E01	3.88137E-01 
7.553400E-02	2.05045E01	3.92606E-01 
7.609100E-02	2.00579E01	3.95123E-01 
7.664900E-02	1.95691E01	3.85258E-01 
7.720600E-02	1.90847E01	3.81319E-01 
7.776400E-02	1.94116E01	3.81114E-01 
7.832100E-02	1.93383E01	3.97924E-01 
7.887900E-02	1.80693E01	3.76190E-01 
7.943600E-02	1.81017E01	3.73515E-01 
7.999300E-02	1.72691E01	4.02063E-01 
8.055100E-02	1.86980E01	3.78004E-01 
8.110800E-02	1.77736E01	3.63879E-01 
8.166600E-02	1.73783E01	3.63383E-01 
8.222300E-02	1.69930E01	3.58912E-01 
8.278100E-02	1.68513E01	3.57700E-01 
8.333800E-02	1.62944E01	3.60359E-01 
8.389500E-02	1.58434E01	3.54703E-01 
8.445300E-02	1.59094E01	3.56471E-01 
8.501000E-02	1.58355E01	3.77678E-01 
8.556800E-02	1.55180E01	3.52164E-01 
8.612500E-02	1.53971E01	3.50736E-01 
8.668300E-02	1.51567E01	3.52876E-01 
8.724000E-02	1.41206E01	3.43794E-01 
8.779800E-02	1.43568E01	3.44163E-01 
8.835500E-02	1.50502E01	3.47779E-01 
8.891200E-02	1.49720E01	3.43991E-01 
8.947000E-02	1.45389E01	3.37788E-01 
9.002700E-02	1.37031E01	3.37533E-01 
9.058500E-02	1.35111E01	3.38037E-01 
9.114200E-02	1.35741E01	3.33400E-01 
9.170000E-02	1.33748E01	3.34160E-01 
9.225700E-02	1.29140E01	3.34218E-01 
